temperature,humidity,season
7.45534,20.5439,Winter
2.20409,26.332,Winter
5.4919,21.4587,Winter
6.48599,18.4149,Winter
8.2505,18.5983,Winter
1.93657,27.7405,Winter
6.52622,18.6192,Winter
3.17786,24.7921,Winter
1.89897,25.6188,Winter
3.82504,19.3227,Winter
6.74419,17.8404,Winter
4.16575,18.2104,Winter
4.73534,18.6444,Winter
8.32206,20.2478,Winter
3.65051,28.913,Winter
5.3457,18.3619,Winter
3.3851,30.8593,Winter
3.60096,22.9543,Winter
5.97458,25.1408,Winter
7.87318,17.9128,Winter
4.77324,24.0834,Winter
6.54483,18.0781,Winter
1.22166,22.252,Winter
2.17745,17.1897,Winter
4.45796,24.3236,Winter
0.679342,24.9043,Winter
2.50425,28.8424,Winter
4.57763,17.6912,Winter
0.639759,30.7145,Winter
2.59588,19.654,Winter
4.55122,16.8988,Winter
5.01456,19.5884,Winter
7.77808,17.1025,Winter
5.5804,18.3874,Winter
3.77299,27.8075,Winter
7.81413,16.947,Winter
6.67402,16.8372,Winter
2.09007,30.9285,Winter
1.54798,20.4986,Winter
5.81918,25.6848,Winter
4.91059,29.1968,Winter
6.71156,17.3689,Winter
6.31289,17.524,Winter
5.42259,18.4126,Winter
8.25327,18.8842,Winter
4.70451,22.7383,Winter
1.40897,29.7378,Winter
7.0141,21.8253,Winter
2.49641,19.3139,Winter
6.61461,22.9391,Winter
8.02383,19.4296,Winter
5.98364,21.1435,Winter
5.19388,26.6531,Winter
4.13078,24.7129,Winter
3.37856,19.4221,Winter
3.28918,22.9387,Winter
5.51008,19.0305,Winter
6.4106,17.2523,Winter
5.84037,23.961,Winter
2.07754,20.5347,Winter
4.39413,25.2053,Winter
6.72698,18.9907,Winter
4.25083,16.9355,Winter
4.72828,27.5814,Winter
6.56627,24.776,Winter
5.70517,21.4467,Winter
3.73074,18.9323,Winter
7.5403,17.7709,Winter
1.79662,24.8889,Winter
8.32486,17.3102,Winter
1.454,26.0918,Winter
0.639671,35.4276,Winter
7.49802,18.9947,Winter
2.44232,30.6591,Winter
6.24152,19.658,Winter
6.87883,17.5645,Winter
7.25481,21.8537,Winter
8.29412,18.2488,Winter
2.82703,28.6519,Winter
6.08903,16.834,Winter
1.42694,19.131,Winter
3.71087,29.0239,Winter
7.16848,18.3786,Winter
3.40402,28.9683,Winter
5.15521,26.8163,Winter
4.47083,18.3323,Winter
5.58514,18.7753,Winter
8.14756,18.5338,Winter
0.959328,28.1634,Winter
5.02093,25.3268,Winter
7.28649,18.1053,Winter
4.29534,24.3898,Winter
1.13796,30.7175,Winter
4.91572,18.1368,Winter
3.12513,28.072,Winter
1.73686,28.8025,Winter
7.17681,23.6707,Winter
4.61054,19.1454,Winter
7.83705,18.4957,Winter
6.83966,18.7781,Winter
5.95366,17.1949,Winter
0.561888,33.8803,Winter
3.87556,18.6052,Winter
2.0703,29.5529,Winter
7.66088,17.792,Winter
1.8908,23.3967,Winter
2.7645,18.2083,Winter
4.57321,23.0428,Winter
2.58662,26.3582,Winter
2.16732,23.8057,Winter
5.21794,25.1987,Winter
1.21948,23.4829,Winter
0.97839,25.9528,Winter
3.43998,25.1507,Winter
6.1707,18.1241,Winter
4.8708,26.318,Winter
3.83679,21.3886,Winter
4.95658,17.4678,Winter
3.38672,20.5763,Winter
7.85954,17.0316,Winter
0.952817,28.9049,Winter
5.8002,22.7414,Winter
7.50793,17.7994,Winter
6.82295,17.9936,Winter
1.96492,30.318,Winter
2.84183,18.4785,Winter
6.14237,24.4098,Winter
1.18297,21.0426,Winter
6.88546,23.5142,Winter
6.15693,17.1208,Winter
6.2408,19.6098,Winter
1.30814,21.0274,Winter
6.14794,17.9333,Winter
5.85057,17.4321,Winter
7.03485,18.0853,Winter
0.848508,23.7895,Winter
0.70363,27.3933,Winter
3.44595,23.8963,Winter
1.68863,31.5081,Winter
4.89884,21.8793,Winter
7.71222,18.3312,Winter
3.59072,21.6644,Winter
7.1448,17.9638,Winter
0.524388,26.4214,Winter
1.84324,28.8925,Winter
0.760945,23.3031,Winter
3.09436,16.9674,Winter
7.64044,19.0119,Winter
1.28236,23.7038,Winter
5.27524,24.3139,Winter
4.0611,26.6275,Winter
7.87775,17.4581,Winter
1.48275,20.318,Winter
2.18427,25.8106,Winter
0.754036,28.7625,Winter
3.92347,19.7081,Winter
2.70002,26.8684,Winter
7.34039,18.8157,Winter
5.26372,18.6974,Winter
5.33544,17.5987,Winter
4.69135,25.6096,Winter
1.24237,22.6337,Winter
4.01034,28.1014,Winter
8.35612,17.2875,Winter
7.06861,19.1236,Winter
7.52499,22.2173,Winter
6.97454,22.8788,Winter
1.33009,24.9162,Winter
2.30513,21.3746,Winter
0.546966,30.416,Winter
2.90126,24.4835,Winter
1.37371,20.303,Winter
4.22802,27.1232,Winter
5.82948,17.1295,Winter
7.37644,17.0689,Winter
6.39449,17.4773,Winter
7.87866,17.7055,Winter
0.944928,28.8968,Winter
0.617959,22.8992,Winter
5.70573,17.2445,Winter
2.7903,22.2295,Winter
2.50931,28.7369,Winter
3.11583,17.598,Winter
2.63703,31.5529,Winter
4.53088,18.1905,Winter
3.97217,29.1026,Winter
4.53866,16.9326,Winter
5.79489,23.738,Winter
3.55663,17.7391,Winter
2.49213,19.9888,Winter
1.8251,30.8933,Winter
3.2615,29.7383,Winter
6.33641,16.9757,Winter
6.45317,21.7399,Winter
5.74937,20.7056,Winter
2.3567,29.8751,Winter
5.13162,17.6181,Winter
4.99528,21.5646,Winter
4.31794,20.8169,Winter
4.83296,17.8939,Winter
4.37691,28.5321,Winter
4.95427,16.8722,Winter
6.13028,18.5189,Winter
1.38171,29.0771,Winter
6.39769,20.6816,Winter
1.58751,23.0182,Winter
1.0447,25.5483,Winter
8.17253,21.3353,Winter
8.02293,18.1935,Winter
0.996171,30.3288,Winter
3.9965,25.6833,Winter
1.9822,25.4421,Winter
4.32639,27.7069,Winter
7.02901,21.8698,Winter
7.97292,18.1317,Winter
5.49345,20.1114,Winter
3.29624,27.1258,Winter
5.25106,21.5358,Winter
2.96781,29.5392,Winter
7.65324,17.1299,Winter
7.34426,17.9036,Winter
4.89764,18.077,Winter
3.06811,17.0793,Winter
2.82194,17.3391,Winter
0.784413,33.5501,Winter
6.91649,22.3068,Winter
4.05238,25.4845,Winter
3.07073,27.4942,Winter
4.21483,26.1365,Winter
6.93936,16.8154,Winter
1.49917,30.3598,Winter
7.24438,17.7706,Winter
7.55673,23.1349,Winter
7.94232,19,Winter
3.63781,20.2678,Winter
2.22434,27.1909,Winter
3.45091,22.2588,Winter
3.1317,18.0262,Winter
1.90311,27.6803,Winter
5.28196,17.35,Winter
4.25805,18.5835,Winter
7.30743,24.6258,Winter
0.774159,28.1344,Winter
5.56882,25.0343,Winter
6.50211,21.3479,Winter
6.47497,18.1619,Winter
7.46711,17.9781,Winter
6.23631,20.9039,Winter
7.79422,24.4106,Winter
3.1297,20.1156,Winter
4.46641,27.6209,Winter
0.63285,34.2809,Winter
0.57703,29.4731,Winter
2.40449,29.0137,Winter
1.31258,25.413,Winter
2.56191,31.0888,Winter
1.91007,29.0008,Winter
0.746026,20.6845,Winter
7.64917,22.139,Winter
0.586949,29.3131,Winter
6.29155,16.9116,Winter
1.71496,27.5368,Winter
7.6721,17.8533,Winter
7.51979,18.3471,Winter
5.64746,24.2496,Winter
5.79114,17.098,Winter
0.564345,24.9909,Winter
8.24143,16.8468,Winter
7.40252,18.0588,Winter
7.53789,20.2834,Winter
5.68933,23.0941,Winter
3.22477,30.379,Winter
7.52648,20.5427,Winter
2.80727,20.3839,Winter
4.93275,26.6112,Winter
1.30414,29.905,Winter
7.74832,17.2184,Winter
1.62579,26.217,Winter
2.28513,31.422,Winter
4.89688,23.2211,Winter
6.51108,16.996,Winter
5.37667,24.0033,Winter
2.34185,17.3983,Winter
0.529891,25.7928,Winter
6.45667,18.6695,Winter
8.24406,17.0268,Winter
6.87019,18.1566,Winter
4.12937,17.247,Winter
7.60577,20.123,Winter
3.73468,25.5933,Winter
4.63668,28.715,Winter
4.26201,20.3567,Winter
4.03075,21.8037,Winter
6.59805,25.3453,Winter
4.65105,17.4961,Winter
3.00477,26.7087,Winter
2.54582,29.4216,Winter
0.818345,22.5271,Winter
5.0933,25.9256,Winter
2.32483,28.9752,Winter
1.6835,18.4161,Winter
5.64689,17.3052,Winter
5.86148,17.9482,Winter
6.41751,18.4667,Winter
4.46929,19.7218,Winter
7.52965,18.6195,Winter
7.86108,17.3877,Winter
6.85027,23.4821,Winter
5.50396,19.0188,Winter
2.90291,19.0737,Winter
8.22633,17.2094,Winter
2.67104,25.2827,Winter
2.11082,22.6433,Winter
3.98789,19.6727,Winter
0.967988,21.9443,Winter
8.19145,21.0696,Winter
5.13435,27.2054,Winter
4.88761,16.8372,Winter
5.6623,17.7291,Winter
4.41792,23.8034,Winter
0.773798,31.4039,Winter
5.32149,17.7188,Winter
6.13551,25.8157,Winter
3.78877,22.9513,Winter
6.4578,18.2491,Winter
2.30162,26.5964,Winter
2.25676,31.6588,Winter
1.78761,30.8075,Winter
3.43801,17.0108,Winter
7.16096,17.0537,Winter
7.01126,17.5162,Winter
3.52288,22.762,Winter
5.13972,22.6581,Winter
6.1719,25.6022,Winter
2.41296,30.0015,Winter
1.84031,32.5527,Winter
8.1413,16.9312,Winter
5.36261,24.955,Winter
8.21435,19.6243,Winter
3.16966,20.3817,Winter
6.03251,22.5103,Winter
2.26715,20.8545,Winter
2.56966,28.1109,Winter
4.53453,21.7973,Winter
3.02751,19.3314,Winter
1.83623,28.2762,Winter
2.58283,26.8243,Winter
0.802678,23.2457,Winter
6.04342,16.9769,Winter
4.37946,20.5873,Winter
1.26113,28.0583,Winter
1.86815,30.9767,Winter
1.32612,32.8665,Winter
5.32369,20.9647,Winter
1.26088,31.2585,Winter
6.43419,18.4255,Winter
0.683254,31.1576,Winter
2.47698,21.98,Winter
7.5031,17.5952,Winter
6.15399,22.2127,Winter
1.09439,20.5985,Winter
6.95807,19.2535,Winter
4.38667,27.7831,Winter
7.15916,17.3956,Winter
5.2308,19.7091,Winter
5.86637,24.7643,Winter
8.30907,19.3452,Winter
2.34343,22.1464,Winter
5.41267,17.162,Winter
4.13027,25.9278,Winter
0.831705,28.0474,Winter
0.635913,22.4105,Winter
1.45695,22.7294,Winter
5.60976,25.8372,Winter
4.96764,23.7448,Winter
4.86001,28.3219,Winter
0.772177,30.1646,Winter
4.20066,26.8316,Winter
7.76923,18.0881,Winter
3.63862,28.195,Winter
5.42033,18.382,Winter
6.63433,22.261,Winter
6.66652,18.1218,Winter
4.59236,19.2987,Winter
7.2467,22.1584,Winter
3.58993,26.732,Winter
7.48763,18.2286,Winter
2.40528,25.6591,Winter
2.71869,21.7476,Winter
0.938832,26.8361,Winter
6.75787,21.0758,Winter
3.79117,18.5739,Winter
2.31821,31.2368,Winter
2.33916,20.6774,Winter
7.58722,19.6382,Winter
7.05833,19.841,Winter
4.8608,19.9435,Winter
5.35127,17.6114,Winter
4.24003,26.5469,Winter
3.59218,25.9731,Winter
7.69755,17.7723,Winter
1.50699,27.2833,Winter
3.80207,17.6167,Winter
3.223,18.0468,Winter
4.42675,21.2987,Winter
4.10919,16.7737,Winter
4.5893,26.9038,Winter
1.61911,29.1448,Winter
4.54424,28.3526,Winter
2.42245,26.7913,Winter
1.9672,33.2282,Winter
1.03064,28.6639,Winter
6.49979,18.6949,Winter
3.87257,28.3292,Winter
5.43382,21.2093,Winter
6.22501,17.0034,Winter
5.84664,21.5077,Winter
4.21005,27.5,Winter
3.56266,27.6801,Winter
3.46908,24.3302,Winter
5.53889,22.6953,Winter
4.40045,27.7139,Winter
7.17758,18.0939,Winter
7.37798,18.9864,Winter
1.85926,22.3021,Winter
1.59023,28.3032,Winter
5.46327,21.7617,Winter
2.88335,19.2153,Winter
0.668048,22.6443,Winter
7.48724,18.4682,Winter
2.30084,19.7326,Winter
7.80573,17.471,Winter
6.14539,23.4051,Winter
6.4998,16.9733,Winter
2.10145,23.9305,Winter
2.358,32.2586,Winter
4.60793,18.7857,Winter
1.87133,22.9194,Winter
2.91632,26.8461,Winter
3.04196,27.3447,Winter
1.7736,31.8998,Winter
2.13062,30.682,Winter
6.70277,23.0268,Winter
1.8329,22.2526,Winter
0.745535,19.8862,Winter
5.45507,17.4027,Winter
8.17177,18.3321,Winter
3.11839,26.9034,Winter
1.45246,29.1296,Winter
4.99291,17.4268,Winter
7.62605,21.4736,Winter
6.66758,17.2114,Winter
5.40147,18.6285,Winter
2.99176,27.4076,Winter
4.76949,19.7468,Winter
1.23763,25.9381,Winter
5.84374,18.3842,Winter
6.20544,17.9188,Winter
8.08594,19.4285,Winter
2.56336,31.471,Winter
0.667152,27.0167,Winter
4.79871,19.6087,Winter
6.06197,21.9708,Winter
6.71732,23.9663,Winter
2.04093,20.7567,Winter
2.57399,22.9217,Winter
4.53993,25.9409,Winter
3.11358,25.6132,Winter
7.26675,18.4393,Winter
4.23559,23.5515,Winter
6.7892,17.4281,Winter
5.07311,20.9434,Winter
6.5816,19.4966,Winter
3.12983,27.3824,Winter
7.03872,17.4565,Winter
2.67446,21.5678,Winter
4.80255,17.8602,Winter
2.19978,30.26,Winter
4.24944,17.0558,Winter
3.0162,24.3499,Winter
2.61279,20.4645,Winter
8.10125,20.1141,Winter
1.77708,26.2332,Winter
6.69317,18.1364,Winter
8.2359,16.9329,Winter
0.678478,33.4997,Winter
6.00113,19.0254,Winter
2.5047,28.0808,Winter
0.839824,31.412,Winter
3.68015,28.7674,Winter
7.85227,17.8848,Winter
0.614709,35.5903,Winter
5.13006,18.5303,Winter
4.4522,19.3794,Winter
7.36765,23.5989,Winter
1.18086,23.8445,Winter
5.86396,17.2901,Winter
5.85286,18.4513,Winter
5.76642,20.7064,Winter
7.90804,18.5255,Winter
6.97345,20.9824,Winter
0.851462,33.1811,Winter
4.21462,24.4187,Winter
3.64146,17.6322,Winter
2.95328,31.013,Winter
4.05985,19.4335,Winter
3.53362,20.3213,Winter
3.91092,17.3028,Winter
8.19746,17.6112,Winter
1.21716,19.952,Winter
7.75048,18.1737,Winter
4.28636,20.0362,Winter
5.41108,17.2482,Winter
7.02906,19.0155,Winter
3.34763,27.3488,Winter
3.89594,25.5895,Winter
3.7321,19.7973,Winter
3.45946,20.668,Winter
7.77634,23.0595,Winter
7.01924,18.1439,Winter
1.37678,31.9115,Winter
1.36992,22.1768,Winter
3.87593,27.8898,Winter
1.29572,25.3577,Winter
5.37464,19.7084,Winter
1.64868,29.312,Winter
4.6166,21.9209,Winter
0.579086,24.6326,Winter
3.00383,24.5163,Winter
5.82998,21.3955,Winter
4.31616,18.2513,Winter
8.18969,17.2634,Winter
7.37329,17.1018,Winter
3.33672,17.572,Winter
0.879001,28.553,Winter
7.1501,18.1048,Winter
7.66429,18.2776,Winter
6.95417,17.4633,Winter
1.5253,28.9263,Winter
8.34366,17.1206,Winter
2.54915,18.8271,Winter
6.19846,16.9846,Winter
7.63923,22.2888,Winter
2.3697,18.6688,Winter
7.64097,18.7001,Winter
2.94807,19.1418,Winter
8.17513,17.8526,Winter
2.72688,23.2887,Winter
7.99505,18.5757,Winter
0.942157,33.2648,Winter
6.08142,25.7476,Winter
4.69292,25.5236,Winter
4.26786,22.6411,Winter
2.27414,25.0509,Winter
6.05261,18.2971,Winter
2.01797,31.625,Winter
4.8554,23.181,Winter
2.50731,25.1973,Winter
8.01218,17.602,Winter
0.746897,21.5228,Winter
2.08787,30.8277,Winter
2.42161,21.8108,Winter
3.76775,22.4566,Winter
2.34652,21.4088,Winter
4.37345,27.1621,Winter
7.36045,17.783,Winter
6.1033,24.3907,Winter
5.06795,17.3214,Winter
1.22007,32.2506,Winter
5.96166,22.6014,Winter
1.82677,21.2797,Winter
6.68566,19.3026,Winter
2.48232,22.4246,Winter
3.79112,17.854,Winter
3.26931,28.6583,Winter
7.25346,17.1123,Winter
1.51429,24.469,Winter
4.95574,17.5539,Winter
1.63591,24.6663,Winter
6.04634,24.4902,Winter
7.61605,17.6851,Winter
3.92874,27.6133,Winter
4.34793,27.1313,Winter
7.79118,17.6517,Winter
4.60577,16.9263,Winter
4.34405,26.771,Winter
5.05515,18.1127,Winter
5.92434,17.7566,Winter
1.36019,23.7556,Winter
6.95795,18.1905,Winter
3.93577,26.5965,Winter
1.08953,21.3487,Winter
6.68421,18.5303,Winter
3.47685,28.1179,Winter
1.30913,31.2681,Winter
5.48975,22.2361,Winter
7.42053,20.6023,Winter
7.48026,17.9038,Winter
8.02819,19.7303,Winter
7.32314,17.9072,Winter
0.539279,23.6619,Winter
3.50264,26.1437,Winter
6.93783,18.2573,Winter
3.39301,31.0394,Winter
5.23713,19.236,Winter
5.27451,26.7565,Winter
3.38339,28.4175,Winter
7.61132,17.0494,Winter
4.46655,26.8154,Winter
4.16525,19.9965,Winter
8.34052,22.2354,Winter
4.39031,23.2761,Winter
1.9207,30.0512,Winter
4.54368,22.4205,Winter
6.90236,18.6087,Winter
6.61114,18.2071,Winter
6.70302,18.3945,Winter
6.07164,23.5771,Winter
2.51493,26.779,Winter
7.27909,20.295,Winter
7.52486,17.5634,Winter
2.04417,24.6227,Winter
1.54495,19.5275,Winter
8.16881,20.5707,Winter
7.32799,23.2432,Winter
7.52324,17.7211,Winter
7.46947,17.7569,Winter
4.76797,17.5163,Winter
5.58867,22.1521,Winter
4.79678,22.2598,Winter
0.923829,30.4093,Winter
6.36538,17.168,Winter
4.48304,26.033,Winter
5.59892,23.1125,Winter
4.46194,18.4997,Winter
4.37708,21.6538,Winter
1.8689,21.2853,Winter
2.70692,23.021,Winter
1.76751,31.2803,Winter
2.05603,24.3765,Winter
8.14821,21.1193,Winter
1.72252,27.9799,Winter
2.63291,18.9287,Winter
5.15125,19.962,Winter
5.30477,19.9309,Winter
1.72928,26.1448,Winter
6.74326,18.0575,Winter
6.67653,18.8233,Winter
2.38248,18.6364,Winter
2.78493,16.8846,Winter
7.87398,18.4408,Winter
6.9937,17.1134,Winter
5.99148,25.1716,Winter
1.167,26.2106,Winter
3.80064,27.17,Winter
4.90603,21.639,Winter
1.99134,27.5282,Winter
4.03547,18.0254,Winter
5.23304,26.9968,Winter
3.08832,24.8749,Winter
6.64315,23.3917,Winter
7.10952,16.9745,Winter
3.05879,18.783,Winter
7.09547,20.4943,Winter
1.33428,18.497,Winter
7.0882,18.145,Winter
1.71969,22.1899,Winter
1.17245,28.319,Winter
5.55242,28.2992,Winter
4.22131,22.017,Winter
7.63809,20.836,Winter
3.36899,23.459,Winter
2.77306,24.2754,Winter
4.44701,27.114,Winter
4.09598,26.9061,Winter
3.22196,28.2984,Winter
5.9597,17.2862,Winter
6.47557,19.791,Winter
7.20776,17.31,Winter
5.78487,27.2123,Winter
0.905203,27.1922,Winter
5.79511,27.2123,Winter
0.836244,27.1922,Winter
5.7972,27.2123,Winter
0.890584,27.1922,Winter
6.13489,22.9559,Winter
3.6125,27.6407,Winter
5.82913,18.0687,Winter
4.25301,17.3975,Winter
8.31119,20.4127,Winter
6.23527,18.2831,Winter
7.98765,18.2161,Winter
7.06658,17.807,Winter
7.59899,18.3798,Winter
6.90551,24.459,Winter
4.12116,18.19,Winter
2.49589,22.6919,Winter
3.42488,19.8103,Winter
0.681101,34.5873,Winter
4.6293,26.8371,Winter
4.48089,18.5566,Winter
4.63915,18.379,Winter
8.15647,18.9291,Winter
7.66602,16.8557,Winter
1.78992,26.3366,Winter
3.41362,17.2567,Winter
3.84526,17.898,Winter
3.34818,26.641,Winter
6.78071,16.9811,Winter
4.62965,26.2004,Winter
5.00633,17.6133,Winter
7.20799,18.4174,Winter
6.83896,26.2223,Winter
1.55871,24.464,Winter
6.1178,22.9552,Winter
3.93523,17.2509,Winter
2.83181,24.9405,Winter
0.914522,31.1102,Winter
4.34132,20.1049,Winter
3.30824,28.9184,Winter
2.49373,24.9263,Winter
5.96699,17.3523,Winter
6.55334,20.0577,Winter
2.44104,25.9122,Winter
0.910044,21.3828,Winter
7.1746,17.659,Winter
0.600559,24.7193,Winter
7.86712,16.7343,Winter
5.44147,25.3333,Winter
3.04498,24.1798,Winter
2.45428,32.2921,Winter
0.593082,24.7624,Winter
2.368,24.4256,Winter
1.60194,31.5388,Winter
5.32035,21.2428,Winter
1.8278,26.153,Winter
4.66564,18.3452,Winter
5.14754,19.1082,Winter
2.85841,21.6715,Winter
0.797322,35.2835,Winter
0.814477,25.0454,Winter
0.728998,32.3555,Winter
6.31539,19.4587,Winter
3.0149,21.1796,Winter
6.7635,18.4693,Winter
3.90621,27.0637,Winter
4.07287,28.295,Winter
4.54222,18.6172,Winter
6.11089,16.9858,Winter
2.66608,21.8984,Winter
1.47544,19.5328,Winter
4.8806,22.5445,Winter
3.08519,28.0414,Winter
3.99053,20.8377,Winter
5.59295,23.7679,Winter
4.39522,23.7889,Winter
5.38394,18.9304,Winter
4.78767,17.4069,Winter
6.32066,20.1134,Winter
6.05528,24.8564,Winter
4.70921,23.2983,Winter
5.8434,17.4292,Winter
7.36902,18.4275,Winter
3.91042,16.833,Winter
3.75753,23.5483,Winter
6.51228,20.5722,Winter
5.08827,17.5841,Winter
1.07902,30.3142,Winter
7.51443,17.9044,Winter
0.763763,30.2815,Winter
6.38805,26.236,Winter
6.46955,18.2375,Winter
7.99251,20.6482,Winter
0.946779,21.7324,Winter
5.20037,18.7644,Winter
3.8757,27.9709,Winter
3.11384,29.713,Winter
1.23037,26.4032,Winter
4.9323,21.8723,Winter
4.27699,23.8579,Winter
1.34195,32.1249,Winter
5.32289,17.2444,Winter
6.30621,24.1054,Winter
6.53605,17.9308,Winter
7.61836,18.5231,Winter
3.73173,20.7029,Winter
7.9922,17.8512,Winter
7.3053,22.6329,Winter
2.84633,26.5921,Winter
1.77088,31.0031,Winter
3.93487,18.2151,Winter
3.67238,27.5497,Winter
5.0347,25.7897,Winter
5.09479,23.4104,Winter
6.40053,19.2983,Winter
4.51877,21.2037,Winter
1.34405,32.3152,Winter
7.24936,23.3756,Winter
2.95028,18.2332,Winter
8.13504,19.8961,Winter
1.44623,22.7732,Winter
8.03279,18.1829,Winter
1.23581,31.7717,Winter
2.33324,25.4982,Winter
0.88757,32.1802,Winter
6.04882,16.9802,Winter
7.18672,17.7041,Winter
3.92454,21.8888,Winter
7.79979,18.4373,Winter
5.14897,24.4174,Winter
5.46018,18.3942,Winter
7.14847,16.9036,Winter
2.84867,17.4934,Winter
3.29905,19.9255,Winter
7.6229,21.3407,Winter
7.5838,17.3648,Winter
8.17568,17.9822,Winter
7.59066,24.0264,Winter
1.52078,28.0907,Winter
6.97844,23.9798,Winter
3.73461,17.6155,Winter
8.28791,17.1288,Winter
4.224,27.3707,Winter
4.86319,24.227,Winter
4.67462,23.7494,Winter
3.04412,26.5891,Winter
1.11048,24.9024,Winter
7.54217,18.1302,Winter
6.81348,24.4605,Winter
1.61604,28.129,Winter
6.61042,18.6504,Winter
5.42758,24.341,Winter
3.72917,20.2179,Winter
2.51339,21.6379,Winter
7.26063,23.1068,Winter
6.01022,20.9349,Winter
4.81542,21.504,Winter
5.3,17.1508,Winter
1.23624,22.9047,Winter
4.23685,23.2593,Winter
2.04062,22.9625,Winter
2.1557,29.7344,Winter
5.70547,25.15,Winter
7.66447,20.6378,Winter
3.68695,20.0059,Winter
2.15073,27.5909,Winter
5.60705,18.7738,Winter
7.35043,17.4419,Winter
6.38745,18.0104,Winter
7.33139,17.6851,Winter
4.72775,26.4087,Winter
6.41533,18.1456,Winter
1.62026,22.1003,Winter
3.25211,31.2541,Winter
3.57559,18.5453,Winter
4.52978,25.4828,Winter
7.80414,17.0288,Winter
7.3748,18.0935,Winter
1.57684,32.068,Winter
1.87674,19.7367,Winter
3.32551,23.7273,Winter
2.8012,19.6976,Winter
5.34076,17.2331,Winter
7.59801,17.5637,Winter
8.06446,16.8785,Winter
5.64511,17.0635,Winter
7.09157,21.8038,Winter
4.63878,22.347,Winter
2.15526,21.5861,Winter
4.63474,20.0958,Winter
4.87296,27.3941,Winter
6.34151,24.5145,Winter
2.24584,25.8016,Winter
3.40913,29.2229,Winter
3.37557,22.2274,Winter
8.04211,17.3937,Winter
4.00192,23.0228,Winter
6.44054,19.9038,Winter
6.40698,20.1011,Winter
2.6037,23.9865,Winter
5.00453,28.3404,Winter
7.5316,21.8478,Winter
4.24686,20.4623,Winter
7.92986,19.3791,Winter
2.20331,21.8102,Winter
1.10372,21.6925,Winter
7.50927,17.4335,Winter
7.1662,17.2022,Winter
8.30192,18.4347,Winter
5.84725,24.2223,Winter
7.86379,18.1514,Winter
7.00371,19.4953,Winter
7.14069,18.5651,Winter
4.98314,19.0237,Winter
3.51928,27.4443,Winter
7.8471,16.991,Winter
3.90921,29.1313,Winter
4.7455,30.3123,Winter
4.01892,19.7525,Winter
4.94926,17.8257,Winter
4.21009,28.163,Winter
0.898446,34.2072,Winter
7.43555,18.6281,Winter
4.00544,27.098,Winter
5.13834,24.8895,Winter
1.61338,24.9804,Winter
0.549052,29.9666,Winter
2.44496,29.79,Winter
6.0447,22.1871,Winter
1.29994,19.9539,Winter
7.6459,17.8951,Winter
2.20774,20.1561,Winter
2.126,21.4835,Winter
1.94506,32.426,Winter
0.632082,22.434,Winter
6.57152,17.2535,Winter
7.38058,17.4078,Winter
5.336,21.3404,Winter
1.99751,25.6562,Winter
2.75837,20.6839,Winter
4.25258,17.8732,Winter
8.00218,17.3938,Winter
2.46112,22.9817,Winter
6.25678,17.4057,Winter
3.96668,29.6315,Winter
2.85688,21.0436,Winter
4.09574,17.1091,Winter
1.08058,30.6188,Winter
6.78222,16.9287,Winter
2.42938,26.7908,Winter
6.20792,18.0278,Winter
1.05818,28.3202,Winter
8.00809,21.2888,Winter
2.03525,32.3495,Winter
7.44099,17.7726,Winter
6.86675,17.5115,Winter
8.1081,17.0872,Winter
4.26797,27.2572,Winter
6.22348,25.5626,Winter
3.42794,16.8593,Winter
1.96748,19.4508,Winter
3.99511,21.2888,Winter
1.82156,18.7527,Winter
8.21928,17.2124,Winter
1.27684,22.688,Winter
5.14044,22.3886,Winter
5.43241,25.1348,Winter
4.7397,29.0861,Winter
5.71238,19.5803,Winter
1.43307,27.1272,Winter
4.87246,25.6448,Winter
2.77353,19.3385,Winter
7.89113,20.626,Winter
6.49524,16.7689,Winter
8.14459,17.0125,Winter
0.816846,26.5,Winter
2.75723,19.0431,Winter
2.05413,28.1554,Winter
0.609924,23.5675,Winter
2.42173,23.0809,Winter
5.84241,18.2298,Winter
2.33366,29.3928,Winter
4.51182,21.5549,Winter
7.48077,16.7825,Winter
5.95983,21.0077,Winter
3.6154,21.4629,Winter
3.44172,18.4763,Winter
4.09433,25.6869,Winter
1.91006,20.3527,Winter
5.49149,17.0215,Winter
3.37655,26.884,Winter
7.20291,18.1199,Winter
6.45198,17.512,Winter
5.3074,20.4059,Winter
3.37693,22.225,Winter
2.16784,28.0436,Winter
6.60559,19.9922,Winter
4.33473,24.398,Winter
2.28397,27.7136,Winter
2.05218,22.074,Winter
1.81883,25.0834,Winter
6.6135,18.3796,Winter
2.31718,21.5272,Winter
4.65006,28.8024,Winter
