age,income,region
4.03638,20.344,West
4.69748,18.9291,West
4.49995,14.2708,West
4.17121,14.9711,West
9.37625,16.8943,West
8.46338,12.9411,West
1.66004,24.0134,West
1.65176,16.1846,West
4.67336,20.7791,West
1.56232,18.7427,West
6.48043,14.1993,West
1.98788,21.9229,West
5.56643,15.9787,West
0.698228,18.1595,West
3.62184,18.066,West
7.02946,15.5561,West
5.20417,13.0275,West
9.87464,12.233,West
8.89028,12.103,West
4.02322,12.4812,West
1.05985,21.3125,West
8.62117,12.9097,West
9.24116,13.0487,West
8.38493,12.3938,West
1.83913,21.6126,West
10.0603,12.1182,West
3.07362,13.4906,West
7.47373,12.0088,West
9.21092,16.2746,West
2.85725,13.3633,West
9.21305,13.3884,West
3.5546,13.7437,West
9.8571,12.7068,West
3.2879,17.0787,West
9.63997,13.2884,West
1.136,25.1018,West
7.33262,19.0562,West
5.65846,18.8761,West
5.14594,16.5579,West
2.74202,18.496,West
7.29788,13.0643,West
2.43314,23.7831,West
5.85436,16.9921,West
3.02317,18.6137,West
9.66062,12.5054,West
0.900565,15.6586,West
2.51743,23.1419,West
2.91984,15.8902,West
4.54294,16.4096,West
2.8293,15.5668,West
5.27324,20.1938,West
8.8748,12.6509,West
7.359,17.965,West
6.11064,12.2796,West
1.47108,24.2862,West
7.18823,16.526,West
2.20261,15.4631,West
8.06117,13.873,West
2.99304,16.3838,West
4.57111,12.7079,West
3.94194,21.3972,West
8.74579,12.1115,West
1.82585,18.0281,West
5.97534,12.4666,West
1.97249,18.1866,West
7.29032,18.045,West
9.18299,12.5721,West
4.73705,20.5567,West
5.24248,20.1691,West
9.39414,12.5453,West
5.55337,11.9619,West
5.23781,19.8793,West
6.09521,12.9161,West
7.14322,12.6297,West
1.64005,17.4542,West
8.3895,12.9786,West
4.74552,19.739,West
1.31369,15.5186,West
8.05943,13.2518,West
4.19218,20.9626,West
1.57847,23.496,West
6.61921,16.2322,West
8.94724,14.9182,West
9.01927,12.748,West
9.67992,14.217,West
8.82982,12.7507,West
0.650232,17.379,West
4.22328,19.3748,West
8.36522,13.0324,West
4.09109,23.3122,West
6.31463,13.8195,West
6.3597,19.8676,West
4.07948,21.2035,West
9.17728,12.0609,West
5.3855,19.915,West
5.02222,14.431,West
10.0565,16.2317,West
5.29358,17.0686,West
2.31587,22.5174,West
5.4785,16.3805,West
8.32246,13.3149,West
7.97134,12.992,West
8.0821,13.1427,West
7.32083,17.3107,West
3.03236,19.8858,West
8.77669,14.6711,West
9.07304,12.4742,West
2.46474,18.1515,West
1.86281,14.0538,West
9.84947,14.8928,West
8.83566,17.0422,West
9.07108,12.6011,West
9.00625,12.6299,West
5.74894,12.4364,West
6.73849,16.1646,West
5.78368,16.2513,West
1.1139,22.8054,West
7.67501,12.1563,West
5.40539,19.2858,West
6.75085,16.937,West
5.37995,13.2273,West
5.27761,15.7639,West
2.25341,15.4675,West
3.26384,16.8635,West
2.13115,23.5059,West
2.47904,17.9536,West
9.82464,15.3341,West
2.07692,20.8515,West
3.1746,13.5723,West
6.21107,14.4033,West
6.39619,14.3783,West
2.08506,19.3757,West
8.13062,12.8716,West
8.05016,13.4876,West
2.87266,13.3372,West
3.3579,11.9284,West
9.49398,13.1799,West
8.43259,12.1124,West
7.22418,18.593,West
1.40711,19.4287,West
4.5826,20.2002,West
5.9154,15.752,West
2.40103,20.4882,West
4.86574,12.8458,West
6.3097,20.0609,West
3.72371,18.3545,West
8.00993,17.1616,West
8.57225,12.0006,West
3.6881,13.4551,West
8.55532,14.8314,West
1.6088,13.2251,West
8.54654,12.942,West
2.07349,16.195,West
1.41366,21.1243,West
6.69478,21.1083,West
5.08981,16.056,West
9.20957,15.1062,West
4.06213,17.2157,West
3.34358,17.8722,West
5.36195,20.1551,West
4.9387,19.9879,West
3.88484,21.1077,West
7.18585,12.2514,West
7.80786,14.2658,West
8.6907,12.2705,West
6.97505,20.2342,West
1.09144,20.2181,West
6.98741,20.2342,West
1.00829,20.2181,West
6.98993,20.2342,West
1.07381,20.2181,West
7.39709,16.811,West
4.35574,20.5787,West
7.02842,12.8807,West
5.12803,12.3408,West
10.0212,14.7657,West
7.51812,13.0531,West
9.63104,12.9992,West
8.52047,12.6702,West
9.16242,13.1308,West
8.32626,18.0199,West
4.96906,12.9782,West
3.0094,16.5987,West
4.12952,14.2813,West
0.821232,26.1654,West
5.58174,19.9325,West
5.4028,13.273,West
5.59362,13.1302,West
9.8346,13.5726,West
9.24324,11.9051,West
2.15819,19.53,West
4.11594,12.2276,West
4.63638,12.7434,West
4.03704,19.7748,West
8.17579,12.006,West
5.58216,19.4204,West
6.03635,12.5144,West
8.69098,13.1611,West
8.24602,19.438,West
1.8794,18.0239,West
7.3765,16.8106,West
4.74487,12.2229,West
3.41443,18.4071,West
1.10268,23.369,West
5.23451,14.5183,West
3.98887,21.6063,West
3.0068,18.3958,West
7.19465,12.3045,West
7.90164,14.4803,West
2.94326,19.1886,West
1.09728,15.546,West
8.65072,12.5511,West
0.72412,18.2294,West
9.48571,11.8075,West
6.56101,18.7231,West
3.67145,17.7954,West
2.95921,24.3196,West
0.715104,18.2639,West
2.85521,17.993,West
1.93153,23.7138,West
6.41497,15.4334,West
2.20386,19.3823,West
5.62555,13.103,West
6.2066,13.7166,West
3.4465,15.7781,West
0.961363,26.7254,West
0.982049,18.4916,West
0.878982,24.3706,West
7.61473,13.9986,West
3.6352,15.3826,West
8.15503,13.2028,West
4.70988,20.1148,West
4.91083,21.105,West
5.47674,13.3218,West
7.36814,12.0097,West
3.21461,15.9606,West
1.779,14.0581,West
5.88474,16.4802,West
3.71994,20.901,West
4.81154,15.1076,West
6.74365,17.4641,West
5.29949,17.481,West
6.49164,13.5736,West
5.7727,12.3484,West
7.62108,14.525,West
7.3011,18.3395,West
5.6781,17.0865,West
7.04563,12.3663,West
8.88514,13.1692,West
4.71497,11.8869,West
4.53061,17.2876,West
7.85212,14.894,West
6.13513,12.4909,West
1.30102,22.7289,West
9.06046,12.7485,West
0.9209,22.7026,West
7.70234,19.449,West
7.8006,13.0164,West
9.6369,14.9552,West
1.14157,15.8271,West
6.2703,13.4402,West
4.67309,20.8442,West
3.75448,22.2454,West
1.48351,19.5835,West
5.94708,15.9396,West
5.15694,17.5365,West
1.61804,24.1851,West
6.41802,12.2177,West
7.60366,17.7355,West
7.88078,12.7697,West
9.18577,13.2461,West
4.4995,14.9992,West
9.63654,12.7057,West
8.80831,16.5514,West
3.43194,19.7354,West
2.13522,23.283,West
4.74443,12.9984,West
4.42794,20.5056,West
6.07055,19.0901,West
6.143,17.1766,West
7.71738,13.8695,West
5.44846,15.4019,West
1.62058,24.3381,West
8.74085,17.1486,West
3.55728,13.0129,West
9.80876,14.3503,West
1.74378,16.6641,West
9.68548,12.9725,West
1.49006,23.901,West
2.81329,18.8557,West
1.07018,24.2296,West
7.29332,12.0053,West
8.66532,12.5874,West
4.73197,15.9529,West
9.40453,13.1771,West
6.20833,17.9865,West
6.58357,13.1424,West
8.61922,11.9436,West
3.43476,12.4179,West
3.97781,14.3739,West
9.19124,15.5121,West
9.14411,12.3145,West
9.85776,12.8111,West
9.15238,17.6721,West
1.83366,20.9406,West
8.4142,17.6346,West
4.50298,12.5162,West
9.99307,12.1248,West
5.09305,20.3616,West
5.86375,17.8334,West
5.63638,17.4493,West
3.67042,19.733,West
1.33896,18.3766,West
9.0939,12.9301,West
8.21528,18.0211,West
1.94852,20.9715,West
7.97046,13.3485,West
6.54425,17.925,West
4.49641,14.6091,West
3.0305,15.7511,West
8.75443,16.9325,West
7.24678,15.1858,West
5.80614,15.6434,West
6.39042,12.1424,West
1.49058,16.7699,West
5.10854,17.0551,West
2.46047,16.8163,West
2.59922,22.2626,West
6.87932,18.5757,West
9.24137,14.9468,West
4.4455,14.4386,West
2.59324,20.5387,West
6.76066,13.4477,West
8.86272,12.3765,West
7.70161,12.8338,West
8.83975,12.5721,West
5.70044,19.588,West
7.73524,12.9425,West
1.95361,16.123,West
3.92119,23.4848,West
4.31124,13.264,West
5.46174,18.8434,West
9.40978,12.0443,West
8.89211,12.9006,West
1.90127,24.1394,West
2.26286,14.2221,West
4.0097,17.4314,West
3.37753,14.1907,West
6.43958,12.2086,West
9.16123,12.4745,West
9.72366,11.9235,West
6.80654,12.0722,West
8.5506,15.8845,West
5.59316,16.3214,West
2.59868,15.7095,West
5.5883,14.5109,West
5.87554,20.3804,West
7.64622,18.0646,West
2.7079,19.0997,West
4.11053,21.8513,West
4.07006,16.2253,West
9.69671,12.3378,West
4.82528,16.8649,West
7.76563,14.3565,West
7.72517,14.5152,West
3.13939,17.6399,West
6.03416,21.1414,West
9.08117,15.9199,West
5.12062,14.8056,West
9.56136,13.9345,West
2.65663,15.8897,West
1.3308,15.795,West
9.05424,12.3698,West
8.64059,12.1838,West
10.01,13.175,West
7.05026,17.8295,West
9.4817,12.9472,West
8.44466,14.028,West
8.60983,13.2798,West
6.00839,13.6487,West
4.24334,20.4208,West
9.46157,12.0139,West
4.7135,21.7775,West
5.72184,22.7274,West
4.84578,14.2348,West
5.96753,12.6852,West
5.07628,20.9988,West
1.08329,25.8598,West
8.96536,13.3306,West
4.82952,20.1423,West
6.19552,18.3662,West
1.94532,18.4393,West
0.662015,22.4494,West
2.94799,22.3073,West
7.28834,16.1928,West
1.56739,14.3968,West
9.21899,12.7411,West
2.66196,14.5594,West
2.5634,15.6269,West
2.34526,24.4272,West
0.762127,16.3914,West
7.92356,12.225,West
8.89908,12.3491,West
6.43384,15.5118,West
2.40848,18.9828,West
3.32587,14.9838,West
5.1275,12.7234,West
9.64856,12.3378,West
2.96747,16.8318,West
7.54405,12.3475,West
4.78278,22.1798,West
3.44466,15.2732,West
4.93841,12.1089,West
1.3029,22.9738,West
8.17759,11.9638,West
2.9292,19.8953,West
7.48514,12.8478,West
1.27589,21.1253,West
9.65568,15.4704,West
2.45399,24.3658,West
8.97191,12.6425,West
8.27952,12.4326,West
9.77628,12.0913,West
5.14607,20.2704,West
7.5039,18.9074,West
4.13322,11.908,West
2.37228,13.9922,West
4.81706,15.4703,West
2.19632,13.4308,West
9.91032,12.192,West
1.53953,16.5957,West
6.19805,16.3549,West
6.55008,18.5634,West
5.71486,21.7411,West
6.88765,14.0963,West
1.7279,20.1658,West
5.87492,18.9736,West
3.34416,13.9019,West
9.51467,14.9374,West
7.83157,11.8353,West
9.82026,12.0312,West
0.984905,19.6614,West
3.3245,13.6643,West
2.47674,20.9926,West
0.73541,17.303,West
2.91998,16.9116,West
7.04443,13.0102,West
2.8138,21.9878,West
5.44008,15.6843,West
9.01988,11.8462,West
7.18601,15.2443,West
4.35924,15.6104,West
4.14983,13.2085,West
4.9367,19.0074,West
2.30304,14.7175,West
6.62131,12.0384,West
4.07124,19.9702,West
8.68486,12.9218,West
7.77942,12.4329,West
6.39935,14.7603,West
4.07171,16.2233,West
2.61385,20.9028,West
7.96464,14.4276,West
5.22656,17.9708,West
2.75389,20.6374,West
2.4744,16.1018,West
2.19304,18.5222,West
7.97417,13.1307,West
2.79392,15.6621,West
5.60677,21.513,West
